Order ID,Order Status,Order Date,Order Total,Order Currency,Customer Name,Customer`s Billing Email,Cart Discount,Cart Discount Tax,Order Shipping,Order Subscription,Item ID,Product ID,Product Name,Item quantity 
59734,wc-pending,2020-01-15 14:54:53,422.37,USD,tamerradev1,tamberradigital+41@gmail.com,0,0,0,yes,3330,47017,SPAWN #300 CVR G CAMPBELL,1
59734,wc-pending,2020-01-15 14:54:53,422.37,USD,tamerradev1,tamberradigital+41@gmail.com,0,0,0,yes,3331,47016,SPAWN #300 CVR F B&W CAPULLO & MCFARLANE,1
59734,wc-pending,2020-01-15 14:54:53,422.37,USD,tamerradev1,tamberradigital+41@gmail.com,0,0,0,yes,3332,47015,SPAWN #300 CVR E CAPULLO & MCFARLANE,1
59734,wc-pending,2020-01-15 14:54:53,422.37,USD,tamerradev1,tamberradigital+41@gmail.com,0,0,0,yes,3333,47014,SPAWN #300 CVR D CAPULLO VIRGIN,1
59734,wc-pending,2020-01-15 14:54:53,422.37,USD,tamerradev1,tamberradigital+41@gmail.com,0,0,0,yes,3334,47013,SPAWN #300 CVR C CAPULLO,1
59734,wc-pending,2020-01-15 14:54:53,422.37,USD,tamerradev1,tamberradigital+41@gmail.com,0,0,0,yes,3335,47012,SPAWN #300 CVR B B&W MCFARLANE,1
59734,wc-pending,2020-01-15 14:54:53,422.37,USD,tamerradev1,tamberradigital+41@gmail.com,0,0,0,yes,3336,47011,SPAWN #300 CVR A MCFARLANE,1
59734,wc-pending,2020-01-15 14:54:53,422.37,USD,tamerradev1,tamberradigital+41@gmail.com,0,0,0,yes,3337,43964,SPAWN #301 CVR J 25 COPY INCV VIRGIN MCFARLANE,1
59734,wc-pending,2020-01-15 14:54:53,422.37,USD,tamerradev1,tamberradigital+41@gmail.com,0,0,0,yes,3338,43963,SPAWN #301 CVR I B&W MCFARLANE,1
59734,wc-pending,2020-01-15 14:54:53,422.37,USD,tamerradev1,tamberradigital+41@gmail.com,0,0,0,yes,3339,43962,SPAWN #301 CVR H PARODY MCFARLANE,1
59734,wc-pending,2020-01-15 14:54:53,422.37,USD,tamerradev1,tamberradigital+41@gmail.com,0,0,0,yes,3340,43961,SPAWN #301 CVR G VIRGIN MATTINA,1
59734,wc-pending,2020-01-15 14:54:53,422.37,USD,tamerradev1,tamberradigital+41@gmail.com,0,0,0,yes,3341,43960,SPAWN #301 CVR F OPENA,1
59734,wc-pending,2020-01-15 14:54:53,422.37,USD,tamerradev1,tamberradigital+41@gmail.com,0,0,0,yes,3342,43959,SPAWN #301 CVR E CRAIN,1
59734,wc-pending,2020-01-15 14:54:53,422.37,USD,tamerradev1,tamberradigital+41@gmail.com,0,0,0,yes,3343,43958,SPAWN #301 CVR D ALEXANDER,1
59734,wc-pending,2020-01-15 14:54:53,422.37,USD,tamerradev1,tamberradigital+41@gmail.com,0,0,0,yes,3344,43957,SPAWN #301 CVR C VIRGIN CAPULLO,1
59734,wc-pending,2020-01-15 14:54:53,422.37,USD,tamerradev1,tamberradigital+41@gmail.com,0,0,0,yes,3345,43956,SPAWN #301 CVR B CAPULLO,1
59734,wc-pending,2020-01-15 14:54:53,422.37,USD,tamerradev1,tamberradigital+41@gmail.com,0,0,0,yes,3346,43955,SPAWN #301 CVR A MCFARLANE,1
59734,wc-pending,2020-01-15 14:54:53,422.37,USD,tamerradev1,tamberradigital+41@gmail.com,0,0,0,yes,3347,41075,SPAWN #303 CVR C B&W MCFARLANE & MATTINA,1
59734,wc-pending,2020-01-15 14:54:53,422.37,USD,tamerradev1,tamberradigital+41@gmail.com,0,0,0,yes,3348,41074,SPAWN #303 CVR B VIRGIN MATTINA,1
59734,wc-pending,2020-01-15 14:54:53,422.37,USD,tamerradev1,tamberradigital+41@gmail.com,0,0,0,yes,3349,41073,SPAWN #303 CVR A MATTINA,1
59734,wc-pending,2020-01-15 14:54:53,422.37,USD,tamerradev1,tamberradigital+41@gmail.com,0,0,0,yes,3350,37749,SPAWN #302 CVR C B&W CAPULLO & MCFARLANE,1
59734,wc-pending,2020-01-15 14:54:53,422.37,USD,tamerradev1,tamberradigital+41@gmail.com,0,0,0,yes,3351,37748,SPAWN #302 CVR B VIRGIN CAPULLO & MCFARLANE,1
59734,wc-pending,2020-01-15 14:54:53,422.37,USD,tamerradev1,tamberradigital+41@gmail.com,0,0,0,yes,3352,37747,SPAWN #302 CVR A CAPPULO & MCFARLANE,1
59734,wc-pending,2020-01-15 14:54:53,422.37,USD,tamerradev1,tamberradigital+41@gmail.com,0,0,0,yes,3353,48889,HUNTER X HUNTER GN VOL 36,1
59734,wc-pending,2020-01-15 14:54:53,422.37,USD,tamerradev1,tamberradigital+41@gmail.com,0,0,0,yes,3354,51015,GOLD DIGGER #268,1
59734,wc-pending,2020-01-15 14:54:53,422.37,USD,tamerradev1,tamberradigital+41@gmail.com,0,0,0,yes,3355,48236,GOLD DIGGER #269,1
59734,wc-pending,2020-01-15 14:54:53,422.37,USD,tamerradev1,tamberradigital+41@gmail.com,0,0,0,yes,3356,42267,GOLD DIGGER #271,1
59734,wc-pending,2020-01-15 14:54:53,422.37,USD,tamerradev1,tamberradigital+41@gmail.com,0,0,0,yes,3357,38776,GOLD DIGGER #270,1
59734,wc-pending,2020-01-15 14:54:53,422.37,USD,tamerradev1,tamberradigital+41@gmail.com,0,0,0,yes,3358,50029,ACTION COMICS #1013 CARD STOCK VAR ED YOTV THE OFFER,1
59734,wc-pending,2020-01-15 14:54:53,422.37,USD,tamerradev1,tamberradigital+41@gmail.com,0,0,0,yes,3359,50028,ACTION COMICS #1013 YOTV THE OFFER,1
59734,wc-pending,2020-01-15 14:54:53,422.37,USD,tamerradev1,tamberradigital+41@gmail.com,0,0,0,yes,3360,47325,ACTION COMICS #1014 VAR ED YOTV DARK GIFTS,1
59734,wc-pending,2020-01-15 14:54:53,422.37,USD,tamerradev1,tamberradigital+41@gmail.com,0,0,0,yes,3361,47324,ACTION COMICS #1014 YOTV DARK GIFTS,1
59733,wc-pending,2020-01-15 14:54:41,402.28,USD,tamerradev,tamberradigital+1@gmail.com,0,0,0,yes,3245,51208,TAROT WITCH OF THE BLACK ROSE #117 10 COPY INCV VAR,1
59733,wc-pending,2020-01-15 14:54:41,402.28,USD,tamerradev,tamberradigital+1@gmail.com,0,0,0,yes,3246,51207,TAROT WITCH OF THE BLACK ROSE #117 RAVEN HEX PHOTO CVR ED,1
59733,wc-pending,2020-01-15 14:54:41,402.28,USD,tamerradev,tamberradigital+1@gmail.com,0,0,0,yes,3247,51206,TAROT WITCH OF THE BLACK ROSE #117 DLX LITHO ED,1
59733,wc-pending,2020-01-15 14:54:41,402.28,USD,tamerradev,tamberradigital+1@gmail.com,0,0,0,yes,3248,51205,TAROT WITCH OF THE BLACK ROSE #117 LAST DAYS SALEM,1
59733,wc-pending,2020-01-15 14:54:41,402.28,USD,tamerradev,tamberradigital+1@gmail.com,0,0,0,yes,3249,48374,TAROT WITCH OF THE BLACK ROSE #111 STUDIO DELUXE ED,1
59733,wc-pending,2020-01-15 14:54:41,402.28,USD,tamerradev,tamberradigital+1@gmail.com,0,0,0,yes,3250,45451,TAROT WITCH OF THE BLACK ROSE #118 DLX LITHO ED,1
59733,wc-pending,2020-01-15 14:54:41,402.28,USD,tamerradev,tamberradigital+1@gmail.com,0,0,0,yes,3251,45450,TAROT WITCH OF THE BLACK ROSE #118 10 COPY INCV VAR,1
59733,wc-pending,2020-01-15 14:54:41,402.28,USD,tamerradev,tamberradigital+1@gmail.com,0,0,0,yes,3252,45449,TAROT WITCH OF THE BLACK ROSE #118 HAUNTED PHOTO CVR ED,1
59733,wc-pending,2020-01-15 14:54:41,402.28,USD,tamerradev,tamberradigital+1@gmail.com,0,0,0,yes,3253,45448,TAROT WITCH OF THE BLACK ROSE #118 HALLOWEEN WITCH,1
59733,wc-pending,2020-01-15 14:54:41,402.28,USD,tamerradev,tamberradigital+1@gmail.com,0,0,0,yes,3254,37473,SPAWN #299 CVR C B&W MCFARLANE,1
59733,wc-pending,2020-01-15 14:54:41,402.28,USD,tamerradev,tamberradigital+1@gmail.com,0,0,0,yes,3255,37472,SPAWN #299 CVR B MCFARLANE VIRGIN,1
59733,wc-pending,2020-01-15 14:54:41,402.28,USD,tamerradev,tamberradigital+1@gmail.com,0,0,0,yes,3256,37471,SPAWN #299 CVR A MCFARLANE,1
59733,wc-pending,2020-01-15 14:54:41,402.28,USD,tamerradev,tamberradigital+1@gmail.com,0,0,0,yes,3257,47022,SPAWN #300 CVR L 50 COPY INCV MCFARLANCE VIRGIN,1
59733,wc-pending,2020-01-15 14:54:41,402.28,USD,tamerradev,tamberradigital+1@gmail.com,0,0,0,yes,3258,47021,SPAWN #300 CVR K 25 COPY INCV CAPULLO & MCFARLANE VIRGIN,1
59733,wc-pending,2020-01-15 14:54:41,402.28,USD,tamerradev,tamberradigital+1@gmail.com,0,0,0,yes,3259,47020,SPAWN #300 CVR J PARODY VAR MCFARLANE,1
59733,wc-pending,2020-01-15 14:54:41,402.28,USD,tamerradev,tamberradigital+1@gmail.com,0,0,0,yes,3260,47019,SPAWN #300 CVR I ALEXANDER,1
59733,wc-pending,2020-01-15 14:54:41,402.28,USD,tamerradev,tamberradigital+1@gmail.com,0,0,0,yes,3261,47018,SPAWN #300 CVR H OPENA,1
59733,wc-pending,2020-01-15 14:54:41,402.28,USD,tamerradev,tamberradigital+1@gmail.com,0,0,0,yes,3262,47017,SPAWN #300 CVR G CAMPBELL,1
59733,wc-pending,2020-01-15 14:54:41,402.28,USD,tamerradev,tamberradigital+1@gmail.com,0,0,0,yes,3263,47016,SPAWN #300 CVR F B&W CAPULLO & MCFARLANE,1
59733,wc-pending,2020-01-15 14:54:41,402.28,USD,tamerradev,tamberradigital+1@gmail.com,0,0,0,yes,3264,47015,SPAWN #300 CVR E CAPULLO & MCFARLANE,1
59733,wc-pending,2020-01-15 14:54:41,402.28,USD,tamerradev,tamberradigital+1@gmail.com,0,0,0,yes,3265,47014,SPAWN #300 CVR D CAPULLO VIRGIN,1
59733,wc-pending,2020-01-15 14:54:41,402.28,USD,tamerradev,tamberradigital+1@gmail.com,0,0,0,yes,3266,47013,SPAWN #300 CVR C CAPULLO,1
59733,wc-pending,2020-01-15 14:54:41,402.28,USD,tamerradev,tamberradigital+1@gmail.com,0,0,0,yes,3267,47012,SPAWN #300 CVR B B&W MCFARLANE,1
59733,wc-pending,2020-01-15 14:54:41,402.28,USD,tamerradev,tamberradigital+1@gmail.com,0,0,0,yes,3268,47011,SPAWN #300 CVR A MCFARLANE,1
59733,wc-pending,2020-01-15 14:54:41,402.28,USD,tamerradev,tamberradigital+1@gmail.com,0,0,0,yes,3269,43964,SPAWN #301 CVR J 25 COPY INCV VIRGIN MCFARLANE,1
59733,wc-pending,2020-01-15 14:54:41,402.28,USD,tamerradev,tamberradigital+1@gmail.com,0,0,0,yes,3270,43963,SPAWN #301 CVR I B&W MCFARLANE,1
59733,wc-pending,2020-01-15 14:54:41,402.28,USD,tamerradev,tamberradigital+1@gmail.com,0,0,0,yes,3271,43962,SPAWN #301 CVR H PARODY MCFARLANE,1
59733,wc-pending,2020-01-15 14:54:41,402.28,USD,tamerradev,tamberradigital+1@gmail.com,0,0,0,yes,3272,43961,SPAWN #301 CVR G VIRGIN MATTINA,1
59733,wc-pending,2020-01-15 14:54:41,402.28,USD,tamerradev,tamberradigital+1@gmail.com,0,0,0,yes,3273,43960,SPAWN #301 CVR F OPENA,1
59733,wc-pending,2020-01-15 14:54:41,402.28,USD,tamerradev,tamberradigital+1@gmail.com,0,0,0,yes,3274,43959,SPAWN #301 CVR E CRAIN,1
59733,wc-pending,2020-01-15 14:54:41,402.28,USD,tamerradev,tamberradigital+1@gmail.com,0,0,0,yes,3275,43958,SPAWN #301 CVR D ALEXANDER,1
59733,wc-pending,2020-01-15 14:54:41,402.28,USD,tamerradev,tamberradigital+1@gmail.com,0,0,0,yes,3276,43957,SPAWN #301 CVR C VIRGIN CAPULLO,1
59733,wc-pending,2020-01-15 14:54:41,402.28,USD,tamerradev,tamberradigital+1@gmail.com,0,0,0,yes,3277,43956,SPAWN #301 CVR B CAPULLO,1
59733,wc-pending,2020-01-15 14:54:41,402.28,USD,tamerradev,tamberradigital+1@gmail.com,0,0,0,yes,3278,43955,SPAWN #301 CVR A MCFARLANE,1
59733,wc-pending,2020-01-15 14:54:41,402.28,USD,tamerradev,tamberradigital+1@gmail.com,0,0,0,yes,3279,48889,HUNTER X HUNTER GN VOL 36,1
59733,wc-pending,2020-01-15 14:54:41,402.28,USD,tamerradev,tamberradigital+1@gmail.com,0,0,0,yes,3280,48123,FEMFORCE #187,1
59733,wc-pending,2020-01-15 14:54:41,402.28,USD,tamerradev,tamberradigital+1@gmail.com,0,0,0,yes,3281,51015,GOLD DIGGER #268,1
59733,wc-pending,2020-01-15 14:54:41,402.28,USD,tamerradev,tamberradigital+1@gmail.com,0,0,0,yes,3282,48236,GOLD DIGGER #269,1
59733,wc-pending,2020-01-15 14:54:41,402.28,USD,tamerradev,tamberradigital+1@gmail.com,0,0,0,yes,3283,51389,KNIGHTS OF THE DINNER TABLE #269,1
59733,wc-pending,2020-01-15 14:54:41,402.28,USD,tamerradev,tamberradigital+1@gmail.com,0,0,0,yes,3284,48600,KNIGHTS OF THE DINNER TABLE #270,1
59733,wc-pending,2020-01-15 14:54:41,402.28,USD,tamerradev,tamberradigital+1@gmail.com,0,0,0,yes,3285,45760,KNIGHTS OF THE DINNER TABLE #271,1
59733,wc-pending,2020-01-15 14:54:41,402.28,USD,tamerradev,tamberradigital+1@gmail.com,0,0,0,yes,3286,50029,ACTION COMICS #1013 CARD STOCK VAR ED YOTV THE OFFER,1
59733,wc-pending,2020-01-15 14:54:41,402.28,USD,tamerradev,tamberradigital+1@gmail.com,0,0,0,yes,3287,50028,ACTION COMICS #1013 YOTV THE OFFER,1
59733,wc-pending,2020-01-15 14:54:41,402.28,USD,tamerradev,tamberradigital+1@gmail.com,0,0,0,yes,3288,47325,ACTION COMICS #1014 VAR ED YOTV DARK GIFTS,1
59733,wc-pending,2020-01-15 14:54:41,402.28,USD,tamerradev,tamberradigital+1@gmail.com,0,0,0,yes,3289,47324,ACTION COMICS #1014 YOTV DARK GIFTS,1
59733,wc-pending,2020-01-15 14:54:41,402.28,USD,tamerradev,tamberradigital+1@gmail.com,0,0,0,yes,3290,44317,ACTION COMICS #1015 CARD STOCK VAR ED YOTV,1
59733,wc-pending,2020-01-15 14:54:41,402.28,USD,tamerradev,tamberradigital+1@gmail.com,0,0,0,yes,3291,44316,ACTION COMICS #1015 YOTV,1
59733,wc-pending,2020-01-15 14:54:41,402.28,USD,tamerradev,tamberradigital+1@gmail.com,0,0,0,yes,3292,50058,DETECTIVE COMICS #1008 CARD STOCK VAR ED YOTV THE OFFER,1
59733,wc-pending,2020-01-15 14:54:41,402.28,USD,tamerradev,tamberradigital+1@gmail.com,0,0,0,yes,3293,50057,DETECTIVE COMICS #1008 YOTV THE OFFER,1
59733,wc-pending,2020-01-15 14:54:41,402.28,USD,tamerradev,tamberradigital+1@gmail.com,0,0,0,yes,3294,50056,DETECTIVE COMICS #1007 VAR ED,1
59733,wc-pending,2020-01-15 14:54:41,402.28,USD,tamerradev,tamberradigital+1@gmail.com,0,0,0,yes,3295,50055,DETECTIVE COMICS #1007,1
59733,wc-pending,2020-01-15 14:54:41,402.28,USD,tamerradev,tamberradigital+1@gmail.com,0,0,0,yes,3296,47353,DETECTIVE COMICS #1010 VAR ED YOTV DARK GIFTS,1
59733,wc-pending,2020-01-15 14:54:41,402.28,USD,tamerradev,tamberradigital+1@gmail.com,0,0,0,yes,3297,47352,DETECTIVE COMICS #1010 YOTV DARK GIFTS,1
59733,wc-pending,2020-01-15 14:54:41,402.28,USD,tamerradev,tamberradigital+1@gmail.com,0,0,0,yes,3298,47351,DETECTIVE COMICS #1009 VAR ED YOTV DARK GIFTS,1
59733,wc-pending,2020-01-15 14:54:41,402.28,USD,tamerradev,tamberradigital+1@gmail.com,0,0,0,yes,3299,47350,DETECTIVE COMICS #1009 YOTV DARK GIFTS,1
59733,wc-pending,2020-01-15 14:54:41,402.28,USD,tamerradev,tamberradigital+1@gmail.com,0,0,0,yes,3300,44342,DETECTIVE COMICS #1012 VAR ED,1
59733,wc-pending,2020-01-15 14:54:41,402.28,USD,tamerradev,tamberradigital+1@gmail.com,0,0,0,yes,3301,44341,DETECTIVE COMICS #1012,1
59733,wc-pending,2020-01-15 14:54:41,402.28,USD,tamerradev,tamberradigital+1@gmail.com,0,0,0,yes,3302,44340,DETECTIVE COMICS #1011 VAR ED YOTV,1
59733,wc-pending,2020-01-15 14:54:41,402.28,USD,tamerradev,tamberradigital+1@gmail.com,0,0,0,yes,3303,44339,DETECTIVE COMICS #1011 YOTV,1
59733,wc-pending,2020-01-15 14:54:41,402.28,USD,tamerradev,tamberradigital+1@gmail.com,0,0,0,yes,3304,50087,LOONEY TUNES #250,1
59733,wc-pending,2020-01-15 14:54:41,402.28,USD,tamerradev,tamberradigital+1@gmail.com,0,0,0,yes,3305,44373,LOONEY TUNES #251,1
59733,wc-pending,2020-01-15 14:54:41,402.28,USD,tamerradev,tamberradigital+1@gmail.com,0,0,0,yes,3306,49976,BERSERK TP VOL 40,1
59732,wc-pending,2020-01-15 12:28:49,49.99,USD,karanoreika888,karanoreika+888@gmail.com,0,0,0,yes,3244,38345,FOR BETTER OR FOR WORSE COMP LIBRARY HC VOL 04,1
59729,wc-processing,2020-01-11 20:19:59,17.99,USD,,elizabeth.fazzio@gmail.com,0,0,8.00,,3242,18879,MONSTRESS KIPPA PIN,1
59728,wc-pending,2020-01-11 05:52:15,126.81,USD,megha,dhebariwalamegha@gmail.com,0,0,0,yes,3225,59591,Test reorder,1
59728,wc-pending,2020-01-11 05:52:15,126.81,USD,megha,dhebariwalamegha@gmail.com,0,0,0,yes,3226,42444,TAROT WITCH OF THE BLACK ROSE #119 10 COPY INCV VAR,1
59728,wc-pending,2020-01-11 05:52:15,126.81,USD,megha,dhebariwalamegha@gmail.com,0,0,0,yes,3227,42443,TAROT WITCH OF THE BLACK ROSE #119 COSPLAYER PHOTO CVR ED,1
59728,wc-pending,2020-01-11 05:52:15,126.81,USD,megha,dhebariwalamegha@gmail.com,0,0,0,yes,3228,42442,TAROT WITCH OF THE BLACK ROSE #119 DLX LITHO ED,1
59728,wc-pending,2020-01-11 05:52:15,126.81,USD,megha,dhebariwalamegha@gmail.com,0,0,0,yes,3229,42441,TAROT WITCH OF THE BLACK ROSE #119 YULETIDE MASH,1
59728,wc-pending,2020-01-11 05:52:15,126.81,USD,megha,dhebariwalamegha@gmail.com,0,0,0,yes,3230,41075,SPAWN #303 CVR C B&W MCFARLANE & MATTINA,1
59728,wc-pending,2020-01-11 05:52:15,126.81,USD,megha,dhebariwalamegha@gmail.com,0,0,0,yes,3231,41074,SPAWN #303 CVR B VIRGIN MATTINA,1
59728,wc-pending,2020-01-11 05:52:15,126.81,USD,megha,dhebariwalamegha@gmail.com,0,0,0,yes,3232,41073,SPAWN #303 CVR A MATTINA,1
59728,wc-pending,2020-01-11 05:52:15,126.81,USD,megha,dhebariwalamegha@gmail.com,0,0,0,yes,3233,42267,GOLD DIGGER #271,1
59728,wc-pending,2020-01-11 05:52:15,126.81,USD,megha,dhebariwalamegha@gmail.com,0,0,0,yes,3234,41302,DETECTIVE COMICS #1016 CARD STOCK VAR ED,1
59728,wc-pending,2020-01-11 05:52:15,126.81,USD,megha,dhebariwalamegha@gmail.com,0,0,0,yes,3235,41301,DETECTIVE COMICS #1016,1
59728,wc-pending,2020-01-11 05:52:15,126.81,USD,megha,dhebariwalamegha@gmail.com,0,0,0,yes,3236,38125,DETECTIVE COMICS #1015 CARD STOCK VAR ED YOTV,1
59728,wc-pending,2020-01-11 05:52:15,126.81,USD,megha,dhebariwalamegha@gmail.com,0,0,0,yes,3237,38124,DETECTIVE COMICS #1015 YOTV,1
59728,wc-pending,2020-01-11 05:52:15,126.81,USD,megha,dhebariwalamegha@gmail.com,0,0,0,yes,3238,41323,LOONEY TUNES #252,1
59728,wc-pending,2020-01-11 05:52:15,126.81,USD,megha,dhebariwalamegha@gmail.com,0,0,0,yes,3239,38109,ACTION COMICS #1017 CARD STOCK VAR ED YOTV,1
59728,wc-pending,2020-01-11 05:52:15,126.81,USD,megha,dhebariwalamegha@gmail.com,0,0,0,yes,3240,38108,ACTION COMICS #1017 YOTV,1
59728,wc-pending,2020-01-11 05:52:15,126.81,USD,megha,dhebariwalamegha@gmail.com,0,0,0,yes,3241,42637,KNIGHTS OF THE DINNER TABLE #273,1
59727,wc-processing,2020-01-10 17:37:52,15.96,USD,adminpopc,karanoreika@gmail.com,0,0,0.00,,3224,20899,ABERRANT SEASON 2 #4 CVR B LEON DIAS,4
59726,wc-processing,2020-01-10 15:49:51,11.97,USD,adminpopc,karanoreika@gmail.com,0,0,0.00,,3223,20899,ABERRANT SEASON 2 #4 CVR B LEON DIAS,3
59725,wc-pending,2020-01-08 20:34:33,155.70,USD,kara,karanoreika@gmail.com,0,0,0,yes,3196,42444,TAROT WITCH OF THE BLACK ROSE #119 10 COPY INCV VAR,1
59725,wc-pending,2020-01-08 20:34:33,155.70,USD,kara,karanoreika@gmail.com,0,0,0,yes,3197,42443,TAROT WITCH OF THE BLACK ROSE #119 COSPLAYER PHOTO CVR ED,1
59725,wc-pending,2020-01-08 20:34:33,155.70,USD,kara,karanoreika@gmail.com,0,0,0,yes,3198,42442,TAROT WITCH OF THE BLACK ROSE #119 DLX LITHO ED,1
59725,wc-pending,2020-01-08 20:34:33,155.70,USD,kara,karanoreika@gmail.com,0,0,0,yes,3199,42441,TAROT WITCH OF THE BLACK ROSE #119 YULETIDE MASH,1
59725,wc-pending,2020-01-08 20:34:33,155.70,USD,kara,karanoreika@gmail.com,0,0,0,yes,3200,38989,TAROT WITCH OF THE BLACK ROSE #112 STUDIO DELUXE ED,1
59725,wc-pending,2020-01-08 20:34:33,155.70,USD,kara,karanoreika@gmail.com,0,0,0,yes,3201,41075,SPAWN #303 CVR C B&W MCFARLANE & MATTINA,1
59725,wc-pending,2020-01-08 20:34:33,155.70,USD,kara,karanoreika@gmail.com,0,0,0,yes,3202,41074,SPAWN #303 CVR B VIRGIN MATTINA,1
59725,wc-pending,2020-01-08 20:34:33,155.70,USD,kara,karanoreika@gmail.com,0,0,0,yes,3203,41073,SPAWN #303 CVR A MATTINA,1
59725,wc-pending,2020-01-08 20:34:33,155.70,USD,kara,karanoreika@gmail.com,0,0,0,yes,3204,37749,SPAWN #302 CVR C B&W CAPULLO & MCFARLANE,1
59725,wc-pending,2020-01-08 20:34:33,155.70,USD,kara,karanoreika@gmail.com,0,0,0,yes,3205,37748,SPAWN #302 CVR B VIRGIN CAPULLO & MCFARLANE,1
59725,wc-pending,2020-01-08 20:34:33,155.70,USD,kara,karanoreika@gmail.com,0,0,0,yes,3206,37747,SPAWN #302 CVR A CAPPULO & MCFARLANE,1
59725,wc-pending,2020-01-08 20:34:33,155.70,USD,kara,karanoreika@gmail.com,0,0,0,yes,3207,42267,GOLD DIGGER #271,1
59725,wc-pending,2020-01-08 20:34:33,155.70,USD,kara,karanoreika@gmail.com,0,0,0,yes,3208,38776,GOLD DIGGER #270,1
59725,wc-pending,2020-01-08 20:34:33,155.70,USD,kara,karanoreika@gmail.com,0,0,0,yes,3209,38109,ACTION COMICS #1017 CARD STOCK VAR ED YOTV,1
59725,wc-pending,2020-01-08 20:34:33,155.70,USD,kara,karanoreika@gmail.com,0,0,0,yes,3210,38108,ACTION COMICS #1017 YOTV,1
59725,wc-pending,2020-01-08 20:34:33,155.70,USD,kara,karanoreika@gmail.com,0,0,0,yes,3211,37989,ACTION COMICS #1016 VAR ED YOTV,1
59725,wc-pending,2020-01-08 20:34:33,155.70,USD,kara,karanoreika@gmail.com,0,0,0,yes,3212,37988,ACTION COMICS #1016 YOTV,1
59725,wc-pending,2020-01-08 20:34:33,155.70,USD,kara,karanoreika@gmail.com,0,0,0,yes,3213,42637,KNIGHTS OF THE DINNER TABLE #273,1
59725,wc-pending,2020-01-08 20:34:33,155.70,USD,kara,karanoreika@gmail.com,0,0,0,yes,3214,39227,KNIGHTS OF THE DINNER TABLE #272,1
59725,wc-pending,2020-01-08 20:34:33,155.70,USD,kara,karanoreika@gmail.com,0,0,0,yes,3215,41302,DETECTIVE COMICS #1016 CARD STOCK VAR ED,1
59725,wc-pending,2020-01-08 20:34:33,155.70,USD,kara,karanoreika@gmail.com,0,0,0,yes,3216,41301,DETECTIVE COMICS #1016,1
59725,wc-pending,2020-01-08 20:34:33,155.70,USD,kara,karanoreika@gmail.com,0,0,0,yes,3217,38125,DETECTIVE COMICS #1015 CARD STOCK VAR ED YOTV,1
59725,wc-pending,2020-01-08 20:34:33,155.70,USD,kara,karanoreika@gmail.com,0,0,0,yes,3218,38124,DETECTIVE COMICS #1015 YOTV,1
59725,wc-pending,2020-01-08 20:34:33,155.70,USD,kara,karanoreika@gmail.com,0,0,0,yes,3219,38026,DETECTIVE COMICS #1014 CARD STOCK VAR ED YOTV,1
59725,wc-pending,2020-01-08 20:34:33,155.70,USD,kara,karanoreika@gmail.com,0,0,0,yes,3220,38025,DETECTIVE COMICS #1014 YOTV,1
59725,wc-pending,2020-01-08 20:34:33,155.70,USD,kara,karanoreika@gmail.com,0,0,0,yes,3221,38024,DETECTIVE COMICS #1013 VAR ED,1
59725,wc-pending,2020-01-08 20:34:33,155.70,USD,kara,karanoreika@gmail.com,0,0,0,yes,3222,38023,DETECTIVE COMICS #1013,1
59724,wc-pending,2020-01-08 20:34:32,11.97,USD,adminpopc,antonio@tamberra.com,0,0,0,yes,3193,37749,SPAWN #302 CVR C B&W CAPULLO & MCFARLANE,1
59724,wc-pending,2020-01-08 20:34:32,11.97,USD,adminpopc,antonio@tamberra.com,0,0,0,yes,3194,37748,SPAWN #302 CVR B VIRGIN CAPULLO & MCFARLANE,1
59724,wc-pending,2020-01-08 20:34:32,11.97,USD,adminpopc,antonio@tamberra.com,0,0,0,yes,3195,37747,SPAWN #302 CVR A CAPPULO & MCFARLANE,1
59722,wc-pending,2020-01-08 20:34:21,193.69,USD,tamerradev,tamberradigital+1@gmail.com,0,0,0,yes,3152,59591,Test reorder,1
59722,wc-pending,2020-01-08 20:34:21,193.69,USD,tamerradev,tamberradigital+1@gmail.com,0,0,0,yes,3153,42444,TAROT WITCH OF THE BLACK ROSE #119 10 COPY INCV VAR,1
59722,wc-pending,2020-01-08 20:34:21,193.69,USD,tamerradev,tamberradigital+1@gmail.com,0,0,0,yes,3154,42443,TAROT WITCH OF THE BLACK ROSE #119 COSPLAYER PHOTO CVR ED,1
59722,wc-pending,2020-01-08 20:34:21,193.69,USD,tamerradev,tamberradigital+1@gmail.com,0,0,0,yes,3155,42442,TAROT WITCH OF THE BLACK ROSE #119 DLX LITHO ED,1
59722,wc-pending,2020-01-08 20:34:21,193.69,USD,tamerradev,tamberradigital+1@gmail.com,0,0,0,yes,3156,42441,TAROT WITCH OF THE BLACK ROSE #119 YULETIDE MASH,1
59722,wc-pending,2020-01-08 20:34:21,193.69,USD,tamerradev,tamberradigital+1@gmail.com,0,0,0,yes,3157,38989,TAROT WITCH OF THE BLACK ROSE #112 STUDIO DELUXE ED,1
59722,wc-pending,2020-01-08 20:34:21,193.69,USD,tamerradev,tamberradigital+1@gmail.com,0,0,0,yes,3158,41075,SPAWN #303 CVR C B&W MCFARLANE & MATTINA,1
59722,wc-pending,2020-01-08 20:34:21,193.69,USD,tamerradev,tamberradigital+1@gmail.com,0,0,0,yes,3159,41074,SPAWN #303 CVR B VIRGIN MATTINA,1
